isbn,title,author_id,pages,cover_image,summary,rating,id
199,"Ulysses (\C3?\C2?bersetzg. Wollschl\C3?Â¤ger). ( Neue Folge, 100).",177,1981,http://images.amazon.com/images/P/3518111000.01.LZZZZZZZ.jpg,Summary not available,0,199
200,Eine ganz normale Aff\C3?Â¤re.,178,2002,http://images.amazon.com/images/P/3548254268.01.LZZZZZZZ.jpg,Summary not available,0,200
201,"Das Intimleben des Adrian Mole, 13 3/4 Jahre. cbt. ( Ab 14 J.).",172,2002,http://images.amazon.com/images/P/3570300099.01.LZZZZZZZ.jpg,Summary not available,0,201
202,Das Buch der l\C3?Â¤cherlichen Liebe.,179,2000,http://images.amazon.com/images/P/3596292646.01.LZZZZZZZ.jpg,Summary not available,0,202
203,The God of Small Things,180,1998,http://images.amazon.com/images/P/0060977493.01.LZZZZZZZ.jpg,Summary not available,0,203
204,The James Dean Affair: A Neil Gulliver & Stevie Marriner Novel,181,2000,http://images.amazon.com/images/P/0312872682.01.LZZZZZZZ.jpg,Summary not available,0,204
205,The Big Bad Wolf: A Novel,109,2003,http://images.amazon.com/images/P/0316602906.01.LZZZZZZZ.jpg,Summary not available,0,205
206,Four Blind Mice,109,2002,http://images.amazon.com/images/P/0316693006.01.LZZZZZZZ.jpg,Summary not available,0,206
207,Private Screening,36,1994,http://images.amazon.com/images/P/0345311396.01.LZZZZZZZ.jpg,Summary not available,0,207
208,Congo,28,1995,http://images.amazon.com/images/P/0345378490.01.LZZZZZZZ.jpg,Summary not available,0,208
209,Protect and Defend,36,2001,http://images.amazon.com/images/P/0345404793.01.LZZZZZZZ.jpg,Summary not available,0,209
210,The Tall Pine Polka,182,1999,http://images.amazon.com/images/P/0345433173.01.LZZZZZZZ.jpg,Summary not available,0,210
211,Memoirs of a Geisha,183,1997,http://images.amazon.com/images/P/0375400117.01.LZZZZZZZ.jpg,Summary not available,0,211
212,Plainsong (Vintage Contemporaries),184,2000,http://images.amazon.com/images/P/0375705856.01.LZZZZZZZ.jpg,Summary not available,0,212
213,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),185,1992,http://images.amazon.com/images/P/0380717018.01.LZZZZZZZ.jpg,Summary not available,0,213
214,All That Remains (Kay Scarpetta Mysteries (Paperback)),185,1993,http://images.amazon.com/images/P/0380718332.01.LZZZZZZZ.jpg,Summary not available,0,214
215,The Case of the Lost Look-Alike (An Avon Camelot Book),186,1988,http://images.amazon.com/images/P/0380754509.01.LZZZZZZZ.jpg,Summary not available,0,215
216,Petals on the River,187,1997,http://images.amazon.com/images/P/038076654X.01.LZZZZZZZ.jpg,Summary not available,0,216
217,The Elusive Flame,187,1999,http://images.amazon.com/images/P/0380807866.01.LZZZZZZZ.jpg,Summary not available,0,217
218,Legacy of Silence,188,1998,http://images.amazon.com/images/P/0385316895.01.LZZZZZZZ.jpg,Summary not available,0,218
219,The Brethren,53,2000,http://images.amazon.com/images/P/0385497466.01.LZZZZZZZ.jpg,Summary not available,0,219
220,The King of Torts,19,2003,http://images.amazon.com/images/P/0385508042.01.LZZZZZZZ.jpg,Summary not available,0,220
221,The Curious Incident of the Dog in the Night-Time : A Novel,189,2003,http://images.amazon.com/images/P/0385509456.01.LZZZZZZZ.jpg,Summary not available,0,221
222,Bleachers,19,2003,http://images.amazon.com/images/P/0385511612.01.LZZZZZZZ.jpg,Summary not available,0,222
223,Sisterhood of the Traveling Pants,190,2003,http://images.amazon.com/images/P/0385730586.01.LZZZZZZZ.jpg,Summary not available,0,223
224,Only Love (Magical Love),191,1998,http://images.amazon.com/images/P/0425164403.01.LZZZZZZZ.jpg,Summary not available,0,224
225,All or Nothing (Wheeler Large Print Books),192,2000,http://images.amazon.com/images/P/0440234964.01.LZZZZZZZ.jpg,Summary not available,0,225
226,Roses Are Red (Alex Cross Novels),109,2001,http://images.amazon.com/images/P/0446605484.01.LZZZZZZZ.jpg,Summary not available,0,226
227,The Rescue,193,2001,http://images.amazon.com/images/P/0446610399.01.LZZZZZZZ.jpg,Summary not available,0,227
228,Manhattan Hunt Club,194,2002,http://images.amazon.com/images/P/0449006522.01.LZZZZZZZ.jpg,Summary not available,0,228
229,Patty Jane's House of Curl (Ballantine Reader's Circle),195,1996,http://images.amazon.com/images/P/0449911004.01.LZZZZZZZ.jpg,Summary not available,0,229
230,Pet Sematary,120,1994,http://images.amazon.com/images/P/0451162072.01.LZZZZZZZ.jpg,Summary not available,0,230
231,Silent Snow,196,2000,http://images.amazon.com/images/P/0451186648.01.LZZZZZZZ.jpg,Summary not available,0,231
232,Girl with a Pearl Earring,197,2001,http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg,Summary not available,0,232
233,Summer of Storms,198,2002,http://images.amazon.com/images/P/051513290X.01.LZZZZZZZ.jpg,Summary not available,0,233
234,The Patient,199,2001,http://images.amazon.com/images/P/0553580388.01.LZZZZZZZ.jpg,Summary not available,0,234
235,"Demona's Revenge (Gargoyles, No. 2)",200,1995,http://images.amazon.com/images/P/0590598848.01.LZZZZZZZ.jpg,Summary not available,0,235
236,Clifford's Sports Day,201,1996,http://images.amazon.com/images/P/0590629719.01.LZZZZZZZ.jpg,Summary not available,0,236
237,Postmortem (Kay Scarpetta Mysteries (Paperback)),48,1998,http://images.amazon.com/images/P/0671023616.01.LZZZZZZZ.jpg,Summary not available,0,237
238,Deception Point,112,2002,http://images.amazon.com/images/P/0671027387.01.LZZZZZZZ.jpg,Summary not available,0,238
239,Tis : A Memoir,202,1999,http://images.amazon.com/images/P/0684848783.01.LZZZZZZZ.jpg,Summary not available,0,239
240,Angels & Demons,112,2003,http://images.amazon.com/images/P/0743486226.01.LZZZZZZZ.jpg,Summary not available,0,240
241,A Monk Swimming,203,1998,http://images.amazon.com/images/P/0786863986.01.LZZZZZZZ.jpg,Summary not available,0,241
242,Crazy Horse,204,1961,http://images.amazon.com/images/P/0803251718.01.LZZZZZZZ.jpg,Summary not available,0,242
243,The Silent Cry (William Monk Novels (Paperback)),205,1998,http://images.amazon.com/images/P/0804117934.01.LZZZZZZZ.jpg,Summary not available,0,243
244,The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency),206,2004,http://images.amazon.com/images/P/140003180X.01.LZZZZZZZ.jpg,Summary not available,0,244
245,Chicken Soup for the Soul (Chicken Soup for the Soul),15,1993,http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg,Summary not available,0,245
246,Wicked: The Life and Times of the Wicked Witch of the West,207,1996,http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg,Summary not available,0,246
247,Life of Pi,208,2002,http://images.amazon.com/images/P/0151008116.01.LZZZZZZZ.jpg,Summary not available,0,247
248,A Judgement in Stone,209,2000,http://images.amazon.com/images/P/0375704965.01.LZZZZZZZ.jpg,Summary not available,0,248
249,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,210,2003,http://images.amazon.com/images/P/0525947647.01.LZZZZZZZ.jpg,Summary not available,0,249
250,Secret History,211,1993,http://images.amazon.com/images/P/0804111359.01.LZZZZZZZ.jpg,Summary not available,0,250
251,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),15,1996,http://images.amazon.com/images/P/1558744150.01.LZZZZZZZ.jpg,Summary not available,0,251
252,Great Expectations (Heinemann Guided Readers),212,1995,http://images.amazon.com/images/P/0435272683.01.LZZZZZZZ.jpg,Summary not available,0,252
253,The Weight of Water,114,2001,http://images.amazon.com/images/P/0316782505.01.LZZZZZZZ.jpg,Summary not available,0,253
254,Moving Pictures (Discworld Novels (Paperback)),213,2002,http://images.amazon.com/images/P/006102063X.01.LZZZZZZZ.jpg,Summary not available,0,254
255,Night Watch,213,2002,http://images.amazon.com/images/P/0060013117.01.LZZZZZZZ.jpg,Summary not available,0,255
256,Thief of Time,213,2001,http://images.amazon.com/images/P/0060199563.01.LZZZZZZZ.jpg,Summary not available,0,256
257,Charlotte's Web Book and Charm (Charming Classics),214,2003,http://images.amazon.com/images/P/006052779X.01.LZZZZZZZ.jpg,Summary not available,0,257
258,Peter Pan: The Original Story (Peter Pan),215,2003,http://images.amazon.com/images/P/0060563079.01.LZZZZZZZ.jpg,Summary not available,0,258
259,My Friend Flicka,216,1988,http://images.amazon.com/images/P/0060809027.01.LZZZZZZZ.jpg,Summary not available,0,259
260,The Last Hero : A Discworld Fable (Discworld Novels (Hardcover)),213,2001,http://images.amazon.com/images/P/0061040967.01.LZZZZZZZ.jpg,Summary not available,0,260
261,Jingo: A Discworld Novel (Discworld Series/Terry Pratchett),213,1998,http://images.amazon.com/images/P/0061050474.01.LZZZZZZZ.jpg,Summary not available,0,261
262,"Maskerade: A Novel of Discworld (Pratchett, Terry. Discworld Series (New York, N.Y.).)",213,1997,http://images.amazon.com/images/P/0061052515.01.LZZZZZZZ.jpg,Summary not available,0,262
263,Interesting Times: A Novel of Discworld,213,1997,http://images.amazon.com/images/P/0061052523.01.LZZZZZZZ.jpg,Summary not available,0,263
264,"On the Bright Side, I'm Now the Girlfriend of a Sex God: Further Confessions of Georgia Nicolson",217,2002,http://images.amazon.com/images/P/0064472264.01.LZZZZZZZ.jpg,Summary not available,0,264
265,Mansfield Park (Penguin Popular Classics),42,1994,http://images.amazon.com/images/P/0140620664.01.LZZZZZZZ.jpg,Summary not available,0,265
266,The Wind in the Willows,218,1996,http://images.amazon.com/images/P/0312148267.01.LZZZZZZZ.jpg,Summary not available,0,266
267,The Winter King: A Novel of Arthur (The Warlord Chronicles: I),219,1997,http://images.amazon.com/images/P/0312156960.01.LZZZZZZZ.jpg,Summary not available,0,267
268,Moonheart (Newford),220,1994,http://images.amazon.com/images/P/0312890044.01.LZZZZZZZ.jpg,Summary not available,0,268
269,The King of Elfland's Daughter (Del Rey Impact),221,1999,http://images.amazon.com/images/P/034543191X.01.LZZZZZZZ.jpg,Summary not available,0,269
270,Powder and Patch,222,2004,http://images.amazon.com/images/P/0373836023.01.LZZZZZZZ.jpg,Summary not available,0,270
271,The Picture of Dorian Gray (Modern Library (Paperback)),223,1998,http://images.amazon.com/images/P/0375751513.01.LZZZZZZZ.jpg,Summary not available,0,271
272,The Iron Giant,224,1999,http://images.amazon.com/images/P/0375801677.01.LZZZZZZZ.jpg,Summary not available,0,272
273,James and the Giant Peach,225,2002,http://images.amazon.com/images/P/0375814248.01.LZZZZZZZ.jpg,Summary not available,0,273
274,"The Amber Spyglass (His Dark Materials, Book 3)",76,2002,http://images.amazon.com/images/P/0375823352.01.LZZZZZZZ.jpg,Summary not available,0,274
275,"The Golden Compass (His Dark Materials, Book 1)",76,2002,http://images.amazon.com/images/P/037582345X.01.LZZZZZZZ.jpg,Summary not available,0,275
276,"The Subtle Knife (His Dark Materials, Book 2)",76,2002,http://images.amazon.com/images/P/0375823468.01.LZZZZZZZ.jpg,Summary not available,0,276
277,"The Adrian Mole Diaries : The Secret Diary of Adrian Mole, Aged 13 3/4 : The Growing Pains of Adrian Mole",172,1997,http://images.amazon.com/images/P/0380730448.01.LZZZZZZZ.jpg,Summary not available,0,277
278,Martian Chronicles,166,1997,http://images.amazon.com/images/P/0380973839.01.LZZZZZZZ.jpg,Summary not available,0,278
279,The Great God Pan,226,2003,http://images.amazon.com/images/P/0385327773.01.LZZZZZZZ.jpg,Summary not available,0,279
280,Possession: A Romance,227,1990,http://images.amazon.com/images/P/0394586239.01.LZZZZZZZ.jpg,Summary not available,0,280
281,Born Confused,228,2003,http://images.amazon.com/images/P/0439510112.01.LZZZZZZZ.jpg,Summary not available,0,281
282,Confessions of a Shopaholic,229,2003,http://images.amazon.com/images/P/0440241413.01.LZZZZZZZ.jpg,Summary not available,0,282
283,Making Minty Malone,230,2000,http://images.amazon.com/images/P/0451409256.01.LZZZZZZZ.jpg,Summary not available,0,283
284,Little Women (Signet Classic),231,1988,http://images.amazon.com/images/P/0451523415.01.LZZZZZZZ.jpg,Summary not available,0,284
285,Emma (Signet Classics (Paperback)),42,1996,http://images.amazon.com/images/P/0451526279.01.LZZZZZZZ.jpg,Summary not available,0,285
286,Animal Farm,232,2004,http://images.amazon.com/images/P/0451526341.01.LZZZZZZZ.jpg,Summary not available,0,286
287,Great Expectations (Dover Thrift Editions),233,2001,http://images.amazon.com/images/P/0486415864.01.LZZZZZZZ.jpg,Summary not available,0,287
288,Eva Luna,234,1989,http://images.amazon.com/images/P/0553280589.01.LZZZZZZZ.jpg,Summary not available,0,288
289,Poisonwood Bible Edition Uk,40,0,http://images.amazon.com/images/P/0571197639.01.LZZZZZZZ.jpg,Summary not available,0,289
290,The Green Man : Tales from the Mythic Forest,235,2002,http://images.amazon.com/images/P/0670035262.01.LZZZZZZZ.jpg,Summary not available,0,290
291,Nicholas Nickleby (Everyman's Library),233,1993,http://images.amazon.com/images/P/0679423079.01.LZZZZZZZ.jpg,Summary not available,0,291
292,Angels & Insects : Two Novellas,236,1994,http://images.amazon.com/images/P/0679751343.01.LZZZZZZZ.jpg,Summary not available,0,292
293,Catch 22,237,1996,http://images.amazon.com/images/P/0684833395.01.LZZZZZZZ.jpg,Summary not available,0,293
294,The Forsyte Saga : The Man of Property and In Chancery,238,2002,http://images.amazon.com/images/P/0743245024.01.LZZZZZZZ.jpg,Summary not available,0,294
295,The Enchanted Wood,239,2002,http://images.amazon.com/images/P/0749748001.01.LZZZZZZZ.jpg,Summary not available,0,295
296,The Folk of the Faraway Tree,239,2002,http://images.amazon.com/images/P/0749748028.01.LZZZZZZZ.jpg,Summary not available,0,296
297,Angels and Visitations: A Miscellany,240,1993,http://images.amazon.com/images/P/0963094424.01.LZZZZZZZ.jpg,Summary not available,0,297
298,"League of Extraordinary Gentlemen, Vol. 2 (Comic)",241,2003,http://images.amazon.com/images/P/1401201172.01.LZZZZZZZ.jpg,Summary not available,0,298
299,"Preludes and Nocturnes (Sandman, Book 1)",240,1998,http://images.amazon.com/images/P/1563892278.01.LZZZZZZZ.jpg,Summary not available,0,299
300,"The League of Extraordinary Gentlemen, Vol. 1",241,2002,http://images.amazon.com/images/P/1563898586.01.LZZZZZZZ.jpg,Summary not available,0,300
301,Harlequin Valentine,240,2002,http://images.amazon.com/images/P/156971620X.01.LZZZZZZZ.jpg,Summary not available,0,301
302,Alpha Teach Yourself American Sign Language in 24 Hours (Alpha Teach Yourself in 24 Hours),242,2003,http://images.amazon.com/images/P/1592571301.01.LZZZZZZZ.jpg,Summary not available,0,302
303,A Man in Full,243,1998,http://images.amazon.com/images/P/0374270325.01.LZZZZZZZ.jpg,Summary not available,0,303
304,The Miracle Life of Edgar Mint: A Novel,244,2002,http://images.amazon.com/images/P/0375719180.01.LZZZZZZZ.jpg,Summary not available,0,304
305,October Sky: A Memoir,245,1999,http://images.amazon.com/images/P/0440235502.01.LZZZZZZZ.jpg,Summary not available,0,305
306,A Painted House,19,2001,http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg,Summary not available,0,306
307,The Romance Reader,246,1996,http://images.amazon.com/images/P/1573225487.01.LZZZZZZZ.jpg,Summary not available,0,307
308,Far from the Madding Crowd (Wordsworth Classics),69,1997,http://images.amazon.com/images/P/1853260673.01.LZZZZZZZ.jpg,Summary not available,0,308
309,The Perfect Storm : A True Story of Men Against the Sea,247,1999,http://images.amazon.com/images/P/0060977477.01.LZZZZZZZ.jpg,Summary not available,0,309
310,The Battle for God,248,2001,http://images.amazon.com/images/P/0345391691.01.LZZZZZZZ.jpg,Summary not available,0,310
311,Sappho: A New Translation,249,1958,http://images.amazon.com/images/P/0520011171.01.LZZZZZZZ.jpg,Summary not available,0,311
312,The Postman (Bantam Classics),250,1990,http://images.amazon.com/images/P/0553278746.01.LZZZZZZZ.jpg,Summary not available,0,312
313,The Tortilla Curtain,251,1995,http://images.amazon.com/images/P/0670856045.01.LZZZZZZZ.jpg,Summary not available,0,313
314,Symposium,252,1989,http://images.amazon.com/images/P/0872200760.01.LZZZZZZZ.jpg,Summary not available,0,314
315,The What's Happening to My Body? Book for Boys: A Growing Up Guide for Parents and Sons,253,1987,http://images.amazon.com/images/P/0937858994.01.LZZZZZZZ.jpg,Summary not available,0,315
316,OBJECT AFFECTION,254,1988,http://images.amazon.com/images/P/0671649949.01.LZZZZZZZ.jpg,Summary not available,0,316
317,The Journey Home,255,1993,http://images.amazon.com/images/P/0590431110.01.LZZZZZZZ.jpg,Summary not available,0,317
318,Taking the Ferry Home,256,1990,http://images.amazon.com/images/P/0064470113.01.LZZZZZZZ.jpg,Summary not available,0,318
319,Angel of Hope (Mercy Trilogy),257,2000,http://images.amazon.com/images/P/0553571486.01.LZZZZZZZ.jpg,Summary not available,0,319
320,The Breach,258,2002,http://images.amazon.com/images/P/0972044205.01.LZZZZZZZ.jpg,Summary not available,0,320
321,Neanderthal: A Novel,259,1997,http://images.amazon.com/images/P/0312963009.01.LZZZZZZZ.jpg,Summary not available,0,321
322,A Small Dark Place,260,1999,http://images.amazon.com/images/P/0345430476.01.LZZZZZZZ.jpg,Summary not available,0,322
323,The Rivan Codex : Ancient Texts of THE BELGARIAD and THE MALLOREON,261,1999,http://images.amazon.com/images/P/0345435869.01.LZZZZZZZ.jpg,Summary not available,0,323
324,Babyhood,262,1998,http://images.amazon.com/images/P/0380728729.01.LZZZZZZZ.jpg,Summary not available,0,324
325,Year's Best Fantasy (Year's Best Fantasy),263,2001,http://images.amazon.com/images/P/038081840X.01.LZZZZZZZ.jpg,Summary not available,0,325
326,Dave Barry in Cyberspace,264,1997,http://images.amazon.com/images/P/0449912302.01.LZZZZZZZ.jpg,Summary not available,0,326
327,Wolf Moon,265,1997,http://images.amazon.com/images/P/055329198X.01.LZZZZZZZ.jpg,Summary not available,0,327
328,The War in Heaven (Eternal Warriors),266,2000,http://images.amazon.com/images/P/0671018930.01.LZZZZZZZ.jpg,Summary not available,0,328
329,Waiting,267,2000,http://images.amazon.com/images/P/0812541642.01.LZZZZZZZ.jpg,Summary not available,0,329
330,Nowhere To Run,268,2004,http://images.amazon.com/images/P/0312988699.01.LZZZZZZZ.jpg,Summary not available,0,330
331,Frankenstein (Dover Thrift Editions),269,1994,http://images.amazon.com/images/P/0486282112.01.LZZZZZZZ.jpg,Summary not available,0,331
