id,title,author_id,summary,pages,cover_image,rating
3421,The Husband Test,2285,2001,548,http://images.amazon.com/images/P/0553583867.01.LZZZZZZZ.jpg,
3422,Summer,341,1993,669,http://images.amazon.com/images/P/0553214225.01.LZZZZZZZ.jpg,
3423,The Fourth K,2286,1991,737,http://images.amazon.com/images/P/0394569962.01.LZZZZZZZ.jpg,
3424,"Elvis, Jesus & Coca-Cola (Kinky Friedman Novels (Paperback))",2287,1996,624,http://images.amazon.com/images/P/0553568914.01.LZZZZZZZ.jpg,
3425,The Ship Who Searched,373,1992,634,http://images.amazon.com/images/P/0671721291.01.LZZZZZZZ.jpg,
3426,Devil's Waltz (Alex Delaware Novels (Paperback)),1360,1993,609,http://images.amazon.com/images/P/0553563521.01.LZZZZZZZ.jpg,
3427,The Clinic (Alex Delaware Novels (Paperback)),1360,1999,305,http://images.amazon.com/images/P/055357230X.01.LZZZZZZZ.jpg,
3428,Hornet's Nest,427,1997,445,http://images.amazon.com/images/P/0399142282.01.LZZZZZZZ.jpg,
3429,The Tao of Love and Sex,2288,1993,453,http://images.amazon.com/images/P/0140193383.01.LZZZZZZZ.jpg,
3430,The Ethical Slut: A Guide to Infinite Sexual Possibilities,2289,1998,578,http://images.amazon.com/images/P/1890159018.01.LZZZZZZZ.jpg,
3431,"I, Robot:The Illustrated Screenplay",1059,1994,745,http://images.amazon.com/images/P/0446670626.01.LZZZZZZZ.jpg,
3432,Way Things Work,2290,1988,692,http://images.amazon.com/images/P/0590429892.01.LZZZZZZZ.jpg,
3433,CCNA: Cisco Certified Network Associate Study Guide,2291,1998,574,http://images.amazon.com/images/P/0782123813.01.LZZZZZZZ.jpg,
3434,CCNA Exam Notes: Cisco Certified Network Associate,2291,1999,626,http://images.amazon.com/images/P/0782125352.01.LZZZZZZZ.jpg,
3435,"The Western Guide to Feng Shui: Creating Balance, Harmony, and Prosperity in Your Environment (Feng Shui)",2292,1996,275,http://images.amazon.com/images/P/1561703249.01.LZZZZZZZ.jpg,
3436,"The Dragon Reborn (The Wheel of Time, Book 3)",1594,1992,623,http://images.amazon.com/images/P/0812513711.01.LZZZZZZZ.jpg,
3437,Contact,64,1997,313,http://images.amazon.com/images/P/0671004107.01.LZZZZZZZ.jpg,
3438,The Invisible Man (Bantam Classic),2293,1983,350,http://images.amazon.com/images/P/0553213539.01.LZZZZZZZ.jpg,
3439,La casa pierde,2294,1999,426,http://images.amazon.com/images/P/9681905202.01.LZZZZZZZ.jpg,
3440,Resistencia humana,2295,1998,783,http://images.amazon.com/images/P/8401327156.01.LZZZZZZZ.jpg,
3441,Leon Africano,2296,2000,327,http://images.amazon.com/images/P/8420634778.01.LZZZZZZZ.jpg,
3442,Rabbit Run,1450,1982,738,http://images.amazon.com/images/P/0449200396.01.LZZZZZZZ.jpg,
3443,Murder on St. Mark's Place (Gaslight Mysteries),2297,2000,701,http://images.amazon.com/images/P/0425173615.01.LZZZZZZZ.jpg,
3444,State of Grace,2298,1986,347,http://images.amazon.com/images/P/0684186454.01.LZZZZZZZ.jpg,
3445,Valsalva's Maneuver: Mots Justes and Indispensable Terms,2299,1990,571,http://images.amazon.com/images/P/006016185X.01.LZZZZZZZ.jpg,
3446,"I love you, I hate you",2300,1992,795,http://images.amazon.com/images/P/0800730364.01.LZZZZZZZ.jpg,
3447,Soul Survivors: A New Beginning for Adults Abused As Children (Fireside),2301,1992,440,http://images.amazon.com/images/P/0671766821.01.LZZZZZZZ.jpg,
3448,The Temple of My Familiar,837,1990,698,http://images.amazon.com/images/P/0671683993.01.LZZZZZZZ.jpg,
3449,Dinner at the Homesick Restaurant,66,1992,292,http://images.amazon.com/images/P/0425098680.01.LZZZZZZZ.jpg,
3450,Still Life with Woodpecker,1106,1981,435,http://images.amazon.com/images/P/0553245694.01.LZZZZZZZ.jpg,
3451,"Babinski Reflex: And 70 Other Useful and Amazing Metaphors from Science, Psychology, Business, Sports, and Everyday Life",2302,1990,505,http://images.amazon.com/images/P/0874775639.01.LZZZZZZZ.jpg,
3452,Lore of the Unicorn,2303,1979,695,http://images.amazon.com/images/P/0060907215.01.LZZZZZZZ.jpg,
3453,The 27-Ingredient Chili Con Carne Murders,2304,1993,278,http://images.amazon.com/images/P/0385302274.01.LZZZZZZZ.jpg,
3454,London Holiday,749,1998,343,http://images.amazon.com/images/P/0670873683.01.LZZZZZZZ.jpg,
3455,Fortune's Daughter,543,1999,276,http://images.amazon.com/images/P/0425168700.01.LZZZZZZZ.jpg,
3456,Some Lie and Some Die (Vintage Crime/Black Lizard),209,1999,419,http://images.amazon.com/images/P/0375704906.01.LZZZZZZZ.jpg,
3457,A Farewell to Arms (A Scribner Classic),567,1987,715,http://images.amazon.com/images/P/0020519001.01.LZZZZZZZ.jpg,
3458,The Broken Hearts Club,2305,1999,686,http://images.amazon.com/images/P/0345426029.01.LZZZZZZZ.jpg,
3459,The Mambo Kings Play Songs of Love,1365,1990,292,http://images.amazon.com/images/P/0060973277.01.LZZZZZZZ.jpg,
3460,Harry Potter and the Chamber of Secrets (Book 2),1530,2000,338,http://images.amazon.com/images/P/0439064872.01.LZZZZZZZ.jpg,
3461,Mama Makes Up Her Mind: And Other Dangers of Southern Living,2306,1994,573,http://images.amazon.com/images/P/0679751602.01.LZZZZZZZ.jpg,
3462,Running from Safety: An Adventure of the Spirit,318,1994,289,http://images.amazon.com/images/P/0688127169.01.LZZZZZZZ.jpg,
3463,Era bom que trocÃ¡ssemos umas ideias sobre o assunto: Romance (O campo da palavra),2307,1995,330,http://images.amazon.com/images/P/9722110195.01.LZZZZZZZ.jpg,
3464,The Pre-Raphaelite Vision (Phaidon Miniature Editions),2308,1994,351,http://images.amazon.com/images/P/0714832529.01.LZZZZZZZ.jpg,
3465,Tales of a Fourth Grade Nothing,1091,1979,627,http://images.amazon.com/images/P/0440784743.01.LZZZZZZZ.jpg,
3466,The Morning River : A Novel of the Great Missouri Wilderness in 1825 (Man From Boston),695,1997,456,http://images.amazon.com/images/P/0812551532.01.LZZZZZZZ.jpg,
3467,The Food Revolution: How Your Diet Can Help Save Your Life and Our World,2309,2001,673,http://images.amazon.com/images/P/1573247022.01.LZZZZZZZ.jpg,
3468,Rand Ayn : Atlas Shrugged (Signet Shakespeare),2310,1988,371,http://images.amazon.com/images/P/0451132157.01.LZZZZZZZ.jpg,
3469,Horse Play (Saddle Club (Paperback)),2311,1989,531,http://images.amazon.com/images/P/055315754X.01.LZZZZZZZ.jpg,
3470,Honeymoon in Purdah: An Iranian Journey,2312,2001,367,http://images.amazon.com/images/P/0312263449.01.LZZZZZZZ.jpg,
3471,The Thurber Carnival (Harper Colophon Books),2313,1975,772,http://images.amazon.com/images/P/0060904453.01.LZZZZZZZ.jpg,
3472,The Dead Sea Scrolls Deception,2314,1992,333,http://images.amazon.com/images/P/0671734547.01.LZZZZZZZ.jpg,
3473,Calculating God,2153,2001,695,http://images.amazon.com/images/P/0812580354.01.LZZZZZZZ.jpg,
3474,Jazz,2315,2004,320,http://images.amazon.com/images/P/1400076218.01.LZZZZZZZ.jpg,
3475,Kitchen Table Wisdom: Stories That Heal,2316,1997,461,http://images.amazon.com/images/P/1573226106.01.LZZZZZZZ.jpg,
3476,Death Flies On Final (Wwl Mystery),2317,2000,533,http://images.amazon.com/images/P/0373263678.01.LZZZZZZZ.jpg,
3477,Jane Eyre (Bantam Classics),2233,1983,467,http://images.amazon.com/images/P/0553211404.01.LZZZZZZZ.jpg,
3478,The Orchid Thief,2318,1998,592,http://images.amazon.com/images/P/0679447393.01.LZZZZZZZ.jpg,
3479,Fear in Fenway: A Duffy House Mystery,2319,1994,369,http://images.amazon.com/images/P/0380718650.01.LZZZZZZZ.jpg,
3480,Poison Apples (Worldwide Library Mysteries),2320,2001,390,http://images.amazon.com/images/P/0373263953.01.LZZZZZZZ.jpg,
3481,The Cat Who Talked to Ghosts,160,1996,705,http://images.amazon.com/images/P/0515102652.01.LZZZZZZZ.jpg,
3482,Timbuktu : A Novel,281,2000,333,http://images.amazon.com/images/P/0312263996.01.LZZZZZZZ.jpg,
3483,The Curious Incident of the Dog in the Night-Time (Vintage Contemporaries),1307,2004,753,http://images.amazon.com/images/P/1400032717.01.LZZZZZZZ.jpg,
3484,Public Spirituality : A Personal Workbook,2321,2004,368,http://images.amazon.com/images/P/0595315070.01.LZZZZZZZ.jpg,
3485,The Shadow of the Wind,2322,2004,706,http://images.amazon.com/images/P/1594200106.01.LZZZZZZZ.jpg,
3486,The Verb To Bird,2323,2003,628,http://images.amazon.com/images/P/1589880013.01.LZZZZZZZ.jpg,
3487,The Member of the Wedding,2324,1984,413,http://images.amazon.com/images/P/0553250515.01.LZZZZZZZ.jpg,
3488,The Corrections (Oprah Edition),175,2001,539,http://images.amazon.com/images/P/0374100128.01.LZZZZZZZ.jpg,
3489,Sula,20,2002,503,http://images.amazon.com/images/P/0452283868.01.LZZZZZZZ.jpg,
3490,Parable of the Talents,1507,2001,275,http://images.amazon.com/images/P/0446610380.01.LZZZZZZZ.jpg,
3491,The Bean Trees,40,1998,290,http://images.amazon.com/images/P/0061097314.01.LZZZZZZZ.jpg,
3492,Plan of Attack,2325,2004,681,http://images.amazon.com/images/P/074325547X.01.LZZZZZZZ.jpg,
3493,So Many Books: Reading and Publishing in an Age of Abundance,2326,2003,507,http://images.amazon.com/images/P/158988003X.01.LZZZZZZZ.jpg,
3494,The Kite Runner (Alex Awards (Awards)),2327,2003,290,http://images.amazon.com/images/P/1573222453.01.LZZZZZZZ.jpg,
3495,Love in the Time of Cholera (Penguin Great Books of the 20th Century),127,1994,544,http://images.amazon.com/images/P/0140119906.01.LZZZZZZZ.jpg,
3496,Roses: Easy Plants for More Beautiful Gardens (Taylor's 50 Best Series),2328,1999,344,http://images.amazon.com/images/P/0395873347.01.LZZZZZZZ.jpg,
3497,A Woman's Liberation : A Choice of Futures by and About Women,2155,2001,408,http://images.amazon.com/images/P/0446677426.01.LZZZZZZZ.jpg,
3498,Flash Fiction: Very Short Stories,2329,1992,439,http://images.amazon.com/images/P/0393308839.01.LZZZZZZZ.jpg,
3499,Diary of a Madman,2330,1994,454,http://images.amazon.com/images/P/0451524039.01.LZZZZZZZ.jpg,
3500,The Buying of the President 2004 : Who's Really Bankrolling Bush and His Democratic Challengers--and What They Expect in Return (Buying of the President),2331,2004,593,http://images.amazon.com/images/P/0060548533.01.LZZZZZZZ.jpg,
3501,The Open Door: A Novel,2332,1997,659,http://images.amazon.com/images/P/1885266480.01.LZZZZZZZ.jpg,
3502,Microserfs,2333,1996,425,http://images.amazon.com/images/P/0060987049.01.LZZZZZZZ.jpg,
3503,Arcadia,2334,1994,409,http://images.amazon.com/images/P/0571169341.01.LZZZZZZZ.jpg,
3504,Small Wonder : Essays,40,2003,544,http://images.amazon.com/images/P/0060504080.01.LZZZZZZZ.jpg,
3505,Race Matters,2335,1994,322,http://images.amazon.com/images/P/0679749861.01.LZZZZZZZ.jpg,
3506,"A BEAUTIFUL MIND: A Biography of John Forbes Nash, Jr., Winner of the Nobel Prize in Economics, 1994",880,1999,708,http://images.amazon.com/images/P/0684853701.01.LZZZZZZZ.jpg,
3507,"The Night Trilogy : Night, Dawn, The Accident",2336,1987,787,http://images.amazon.com/images/P/0374521409.01.LZZZZZZZ.jpg,
3508,The Brothers Karamazov (Penguin Classics),2052,1993,528,http://images.amazon.com/images/P/0140445277.01.LZZZZZZZ.jpg,
3509,ACCORDION CRIMES,808,1997,583,http://images.amazon.com/images/P/0684831546.01.LZZZZZZZ.jpg,
3510,Do Androids Dream of Electric Sheep?,1183,1996,729,http://images.amazon.com/images/P/0345404475.01.LZZZZZZZ.jpg,
3511,For the Relief of Unbearable Urges,2337,1999,734,http://images.amazon.com/images/P/0375404929.01.LZZZZZZZ.jpg,
3512,Lucky,334,1999,589,http://images.amazon.com/images/P/0684857820.01.LZZZZZZZ.jpg,
3513,AtrÃ©vete a ser tÃº,2338,1999,771,http://images.amazon.com/images/P/8479274182.01.LZZZZZZZ.jpg,
3514,L'abominable crim de l'Alsina Graells (Narrativa),2339,1999,438,http://images.amazon.com/images/P/8475966519.01.LZZZZZZZ.jpg,
3515,Tales of the Unexpected,290,0,638,http://images.amazon.com/images/P/0140051317.01.LZZZZZZZ.jpg,
3516,El Vendedor De Noticias (Espasa Juvenil),2340,2001,760,http://images.amazon.com/images/P/8423988767.01.LZZZZZZZ.jpg,
3517,La Ley De La Calle,2341,2002,504,http://images.amazon.com/images/P/8420448583.01.LZZZZZZZ.jpg,
3518,More Than One Universe,895,1991,565,http://images.amazon.com/images/P/0553291890.01.LZZZZZZZ.jpg,
3519,Indigo 1: Nemesis (Indigo Series),2342,1991,536,http://images.amazon.com/images/P/0586213333.01.LZZZZZZZ.jpg,
3520,Lais de Marie de France,2343,1997,694,http://images.amazon.com/images/P/2080707590.01.LZZZZZZZ.jpg,
3521,La Gare des faux d\C3?Â©parts,2344,2002,657,http://images.amazon.com/images/P/2715223528.01.LZZZZZZZ.jpg,
3522,99 francs: Roman,2345,2000,333,http://images.amazon.com/images/P/2246567610.01.LZZZZZZZ.jpg,
3523,Musc,2346,2002,716,http://images.amazon.com/images/P/2253153427.01.LZZZZZZZ.jpg,
3524,Les Quatre Accords tolt\C3?Â¨ques : La Voix de la libert\C3?Â© personnelle,2347,2000,443,http://images.amazon.com/images/P/2883531714.01.LZZZZZZZ.jpg,
3525,Le Colonel Chabert,2348,2000,574,http://images.amazon.com/images/P/2266083309.01.LZZZZZZZ.jpg,
3526,Les chemins de la faim,2349,1991,723,http://images.amazon.com/images/P/2070383326.01.LZZZZZZZ.jpg,
3527,Vol de sucettes suivi de recel de b\C3?Â¢tons et autres nouvelles,2350,1997,553,http://images.amazon.com/images/P/2290045799.01.LZZZZZZZ.jpg,
3528,Nocturne indien,2351,1988,387,http://images.amazon.com/images/P/2264010991.01.LZZZZZZZ.jpg,
3529,Iberia,2214,1989,418,http://images.amazon.com/images/P/0449207331.01.LZZZZZZZ.jpg,
3530,My Favorite Bride,2352,2002,528,http://images.amazon.com/images/P/0060092645.01.LZZZZZZZ.jpg,
3531,Ravished (Signet Historical Romance),2353,2002,537,http://images.amazon.com/images/P/0451207378.01.LZZZZZZZ.jpg,
3532,The Promise in a Kiss,1149,2002,489,http://images.amazon.com/images/P/0061031755.01.LZZZZZZZ.jpg,
3533,Someplace To Be Flying (Newford),220,1999,292,http://images.amazon.com/images/P/0812551583.01.LZZZZZZZ.jpg,
3534,Booked to Die (Cliff Janeway Novels (Paperback)),2354,2000,678,http://images.amazon.com/images/P/0743410653.01.LZZZZZZZ.jpg,
3535,Pure Poetry: A Novel,2116,2000,431,http://images.amazon.com/images/P/0684864711.01.LZZZZZZZ.jpg,
3536,The Great Petrowski: A Fable,2355,2000,271,http://images.amazon.com/images/P/1582430748.01.LZZZZZZZ.jpg,
3537,IN THE LAND OF MEN: STORIES,2356,1999,513,http://images.amazon.com/images/P/0684846861.01.LZZZZZZZ.jpg,
3538,The Third Miracle : A Novel,2357,2000,761,http://images.amazon.com/images/P/0743200349.01.LZZZZZZZ.jpg,
3539,Today I Will Indulge My Inner Glutton: Health-Free Affirmations for Cynics,2358,1999,370,http://images.amazon.com/images/P/0761521097.01.LZZZZZZZ.jpg,
3540,The Angry Clam,2359,1998,752,http://images.amazon.com/images/P/0446674109.01.LZZZZZZZ.jpg,
3541,Well Connected,2360,2000,399,http://images.amazon.com/images/P/0849937361.01.LZZZZZZZ.jpg,
3542,Red Dwarf,2361,2005,421,http://images.amazon.com/images/P/0140124373.01.LZZZZZZZ.jpg,
3543,Cats Eye,338,1995,774,http://images.amazon.com/images/P/1853811262.01.LZZZZZZZ.jpg,
3544,It,120,0,513,http://images.amazon.com/images/P/0450411435.01.LZZZZZZZ.jpg,
3545,Black Angel,2362,1991,349,http://images.amazon.com/images/P/0749309636.01.LZZZZZZZ.jpg,
3546,The Lake of Darkness,209,2001,299,http://images.amazon.com/images/P/0375704973.01.LZZZZZZZ.jpg,
3547,Fatal Charms and Other Tales of Today/The Mansions of Limbo (Omnibus),2363,1999,557,http://images.amazon.com/images/P/034543059X.01.LZZZZZZZ.jpg,
3548,Balzac and the Little Chinese Seamstress,2364,2001,649,http://images.amazon.com/images/P/037541309X.01.LZZZZZZZ.jpg,
3549,When She Was Bad...,2365,0,352,http://images.amazon.com/images/P/0752848011.01.LZZZZZZZ.jpg,
3550,What Color Is Your Parachute? A Practical Manual for Job-Hunters & Career-Changers,2366,2001,555,http://images.amazon.com/images/P/1580083412.01.LZZZZZZZ.jpg,
3551,Going in,2367,1995,395,http://images.amazon.com/images/P/0140236716.01.LZZZZZZZ.jpg,
3552,War's End: An Eyewitness Account of America's Last Atomic Mission,2368,1997,658,http://images.amazon.com/images/P/0380973499.01.LZZZZZZZ.jpg,
3553,"Comrades : Brothers, Fathers, Heroes, Sons, Pals",2216,1999,473,http://images.amazon.com/images/P/0684867184.01.LZZZZZZZ.jpg,
3554,Murder on the Mauretania (George Porter Dillman and Genevieve Masefield Mysteries),2369,2000,595,http://images.amazon.com/images/P/031224116X.01.LZZZZZZZ.jpg,
3555,"American Chica: Two Worlds, One Childhood",2370,2001,373,http://images.amazon.com/images/P/0385319622.01.LZZZZZZZ.jpg,
3556,The Damned Don't Drown: The Sinking of the Wilhelm Gustloff (Bluejacket Books),2371,1996,517,http://images.amazon.com/images/P/1557507422.01.LZZZZZZZ.jpg,
3557,"War on the Eastern Front: The German Soldier in Russia, 1941-1945 (Greenhill Military Paperbacks.)",2372,1998,300,http://images.amazon.com/images/P/1853673110.01.LZZZZZZZ.jpg,
3558,"Frontier Soldier : An Enlisted Man's Journal of the Sioux and Nez Perce Campaigns, 1877",2373,1998,651,http://images.amazon.com/images/P/0917298551.01.LZZZZZZZ.jpg,
3559,August 1944: The Campaign for France,2374,1996,755,http://images.amazon.com/images/P/0891415947.01.LZZZZZZZ.jpg,
3560,"If You Survive: From Normandy to the Battle of the Bulge to the End of World War II, One American Officer's Riveting True Story",2375,1987,492,http://images.amazon.com/images/P/0804100039.01.LZZZZZZZ.jpg,
3561,Currahee!:  A Screaming Eagle at Normandy,2376,2000,652,http://images.amazon.com/images/P/0440236304.01.LZZZZZZZ.jpg,
3562,First Mothers: The Women Who Shaped the Presidents,2377,2001,348,http://images.amazon.com/images/P/0060937114.01.LZZZZZZZ.jpg,
3563,Our Kind of People: Inside America's Black Upper Class,2378,1999,581,http://images.amazon.com/images/P/0060183527.01.LZZZZZZZ.jpg,
3564,"Queen of Ice, Queen of Shadows: The Unsuspected Life of Sonja Henie",2379,1990,541,http://images.amazon.com/images/P/081288518X.01.LZZZZZZZ.jpg,
3565,Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission,2380,2002,326,http://images.amazon.com/images/P/038549565X.01.LZZZZZZZ.jpg,
3566,Always Faithful : A Memoir of the Marine Dogs of WWII,2381,2001,799,http://images.amazon.com/images/P/0743201981.01.LZZZZZZZ.jpg,
3567,German Boy: A Child in War,2382,2001,557,http://images.amazon.com/images/P/0767908244.01.LZZZZZZZ.jpg,
3568,The Wild Blue : The Men and Boys Who Flew the B-24s Over Germany 1944-45,2216,2001,588,http://images.amazon.com/images/P/0743203399.01.LZZZZZZZ.jpg,
3569,Waiting to Fly: My Escapades With the Penguins of Antarctica,2383,1999,736,http://images.amazon.com/images/P/0688158943.01.LZZZZZZZ.jpg,
3570,Kiss Kiss (French Language Edition),290,1978,716,http://images.amazon.com/images/P/0140018328.01.LZZZZZZZ.jpg,
3571,Crossed Swords,2384,1989,532,http://images.amazon.com/images/P/0515100072.01.LZZZZZZZ.jpg,
3572,Ashes to Ashes,484,2000,544,http://images.amazon.com/images/P/0553579606.01.LZZZZZZZ.jpg,
3573,Forbidden Land : A Novel of the First Americans (First Americans Saga),2385,1989,562,http://images.amazon.com/images/P/0553282069.01.LZZZZZZZ.jpg,
3574,Foundation's Edge (Foundation Novels (Hardcover)),1059,1982,439,http://images.amazon.com/images/P/0385177259.01.LZZZZZZZ.jpg,
3575,Daddy Again (By Request) (Harlequin by Request),2386,1998,689,http://images.amazon.com/images/P/0373201451.01.LZZZZZZZ.jpg,
3576,The Run,110,2001,586,http://images.amazon.com/images/P/0061013439.01.LZZZZZZZ.jpg,
3577,A Sorrow in Our Heart: The Life of Tecumseh,2387,1992,252,http://images.amazon.com/images/P/0553080237.01.LZZZZZZZ.jpg,
3578,Billy Straight: A Novel,1360,1999,252,http://images.amazon.com/images/P/0679459596.01.LZZZZZZZ.jpg,
3579,"How Late It Was, How Late",2388,1994,736,http://images.amazon.com/images/P/0393038173.01.LZZZZZZZ.jpg,
3580,The Hostage Bride,938,1998,603,http://images.amazon.com/images/P/0553578901.01.LZZZZZZZ.jpg,
3581,The Royals (not for sale in the UK),2389,1998,466,http://images.amazon.com/images/P/0446605786.01.LZZZZZZZ.jpg,
3582,The Book of Eleanor,2390,2002,327,http://images.amazon.com/images/P/0609609068.01.LZZZZZZZ.jpg,
3583,The case of Walter Pater,2391,1978,312,http://images.amazon.com/images/P/0500011931.01.LZZZZZZZ.jpg,
3584,Judith Gautier: A Biography,2392,1987,368,http://images.amazon.com/images/P/0531150259.01.LZZZZZZZ.jpg,
3585,The Ladies of Seneca Falls: The Birth of the Woman's Rights Movement (Studies in the Life of Women),2393,1976,412,http://images.amazon.com/images/P/0805205454.01.LZZZZZZZ.jpg,
3586,Cutwork,2394,2004,398,http://images.amazon.com/images/P/0425193896.01.LZZZZZZZ.jpg,
3587,Here Be Dragons,2242,1993,432,http://images.amazon.com/images/P/0345382846.01.LZZZZZZZ.jpg,
